Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
47,62.0,62.0,62.0,61.0,61.0,61.0,61.0,59.0,63.0,57.0,60.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,61.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.45,1.883
48,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,63.0,57.0,60.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.2,2.015
49,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,62.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.05,1.999
50,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,63.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,61.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,60.025,1.981
51,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,61.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,59.975,1.93
52,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,61.0,61.0,64.0,59.0,62.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,59.975,1.93
53,56.0,62.0,62.0,61.0,61.0,58.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,60.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,62.0,59.0,58.0,59.925,1.902
54,56.0,62.0,62.0,61.0,61.0,54.0,61.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,60.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.775,2.08
55,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,55.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.625,2.199
56,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,61.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,55.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.625,2.199
