Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
48,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.325,2.443
49,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.325,2.443
50,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,59.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.325,2.443
51,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,58.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.3,2.41
52,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,58.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.3,2.41
53,53.0,54.0,57.0,54.0,55.0,59.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,58.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,55.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.3,2.41
54,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,58.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.2,2.379
55,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
56,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
57,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
58,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
59,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
60,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
61,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
62,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
63,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
64,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
65,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
66,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
67,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
68,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
69,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
70,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
71,53.0,54.0,57.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.175,2.355
72,53.0,54.0,56.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.15,2.34
73,53.0,54.0,56.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.15,2.34
74,53.0,54.0,56.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,52.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.15,2.34
75,53.0,54.0,56.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,51.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.125,2.379
76,53.0,54.0,56.0,54.0,55.0,57.0,56.0,55.0,56.0,50.0,58.0,57.0,55.0,57.0,57.0,58.0,56.0,57.0,55.0,57.0,54.0,59.0,51.0,55.0,57.0,58.0,54.0,51.0,53.0,56.0,57.0,50.0,54.0,53.0,52.0,59.0,56.0,58.0,53.0,52.0,55.125,2.379
